state,suburb,postcode,electorate,redistributed,other
NT ,PINE CREEK TOWN CAMP,0847,Lingiari,"",PINE CREEK COMPOUND
NT ,RED GUM CAMP,0847,Lingiari,"",PINE CREEK COMPOUND
NT ,BURTA WURTA,0850,Lingiari,"", 
NT ,COSSACK,0850,Lingiari,"", 
NT ,EMUNGALAN,0850,Lingiari,"", 
NT ,FORSBROOK STN,0850,Lingiari,"", 
NT ,GORGE CAMP,0850,Lingiari,"",JODETLUK
NT ,GRAVE YARD CAMP,0850,Lingiari,"", 
NT ,IRONWOOD STN,0850,Lingiari,"", 
NT ,JODETLUK,0850,Lingiari,"", 
NT ,KALANO,0850,Lingiari,"",MIALI BRUMBY
NT ,KATHERINE,0850,Lingiari,"", 
NT ,KATHERINE EAST,0850,Lingiari,"", 
NT ,KATHERINE SOUTH,0850,Lingiari,"", 
NT ,KATHERINE TRANSIT CAMP,0850,Lingiari,"",WALPIRI
NT ,LANSDOWNE,0850,Lingiari,"", 
NT ,MAUD CREEK,0850,Lingiari,"",JODETLUK
NT ,MIALI BRUMBY,0850,Lingiari,"", 
NT ,MIALLI,0850,Lingiari,"",MIALI BRUMBY
NT ,NUMUL NUMUL STN,0850,Lingiari,"", 
NT ,OLD MAUD CREEK STN,0850,Lingiari,"", 
NT ,PANDANUS STN,0850,Lingiari,"", 
NT ,STURT DOWNS STN,0850,Lingiari,"", 
NT ,TAMARIND STN,0850,Lingiari,"", 
NT ,WALDNARR,0850,Lingiari,"", 
NT ,WALPIRI,0850,Lingiari,"", 
NT ,WARLPIRI CAMP,0850,Lingiari,"",WALPIRI
NT ,ALHARRGAN,0852,Lingiari,"", 
NT ,AMALILPIL,0852,Lingiari,"", 
NT ,AMANBIDJI,0852,Lingiari,"", 
NT ,AMUNGEE MUNGEE STN,0852,Lingiari,"", 
NT ,ANDANANGKI,0852,Lingiari,"", 
NT ,AROONA STN,0852,Lingiari,"", 
NT ,AUVERGNE STN,0852,Lingiari,"", 
NT ,AVAGO STN,0852,Lingiari,"", 
NT ,AWUMBUNYJI,0852,Lingiari,"", 
NT ,BADAWARRKA,0852,Lingiari,"", 
NT ,BAGHETTI,0852,Lingiari,"", 
NT ,BAINES,0852,Lingiari,"", 
NT ,BALBIRINI STN,0852,Lingiari,"", 
NT ,BALLONGILLY STN,0852,Lingiari,"", 
NT ,BAMBOO SPRINGS,0852,Lingiari,"", 
NT ,BAMYILI,0852,Lingiari,"",BARUNGA
NT ,BANATJARL,0852,Lingiari,"", 
NT ,BANJO STN,0852,Lingiari,"", 
NT ,BARNJARN,0852,Lingiari,"",WERENBUN
NT ,BARRAK BARRAK,0852,Lingiari,"", 
NT ,BARRAPUNTA,0852,Lingiari,"", 
NT ,BARUNGA,0852,Lingiari,"", 
NT ,BESWICK,0852,Lingiari,"", 
NT ,BIDIDA,0852,Lingiari,"",YANGULINYINA
NT ,BIG RIVER STN,0852,Lingiari,"", 
NT ,BINJARI,0852,Lingiari,"", 
NT ,BIRDUM CREEK STN,0852,Lingiari,"", 
NT ,BIRRIMBA STN,0852,Lingiari,"", 
NT ,BIRRINDUDU STN,0852,Lingiari,"", 
NT ,BISHOPS BORE,0852,Lingiari,"", 
NT ,BLOODWOOD DOWNS STN,0852,Lingiari,"", 
NT ,BOB'S YARD,0852,Lingiari,"", 
NT ,BOOMERANG LAGOON,0852,Lingiari,"", 
NT ,BRADSHAW STN,0852,Lingiari,"", 
NT ,BRINGUNG,0852,Lingiari,"", 
NT ,BROADMERE STN,0852,Lingiari,"", 
NT ,BRUMBY PLAINS,0852,Lingiari,"", 
NT ,BUBBLE BUBBLE,0852,Lingiari,"", 
NT ,BUCHANAN DOWNS STN,0852,Lingiari,"", 
NT ,BUCKET SPRINGS,0852,Lingiari,"", 
NT ,BUDJANGA,0852,Lingiari,"", 
NT ,BULLA,0852,Lingiari,"", 
NT ,BULMAN,0852,Lingiari,"", 
NT ,BUNDA STN,0852,Lingiari,"", 
NT ,CAMFIELD STN,0852,Lingiari,"", 
NT ,CAPE CRAWFORD,0852,Lingiari,"", 
NT ,CAVE CREEK STN,0852,Lingiari,"", 
NT ,CLARAVALE STN,0852,Lingiari,"", 
NT ,CLARENCE STN,0852,Lingiari,"", 
NT ,COODARDIE STN,0852,Lingiari,"", 
NT ,COOLIBAH STN,0852,Lingiari,"", 
NT ,COSTELLO,0852,Lingiari,"", 
NT ,COW CREEK STN,0852,Lingiari,"", 
NT ,DAGURAGU,0852,Lingiari,"", 
NT ,DALANGARR,0852,Lingiari,"",GORPULYUL
NT ,DALY WATERS,0852,Lingiari,"", 
NT ,DELAMERE STN,0852,Lingiari,"", 
NT ,DHARRI,0852,Lingiari,"", 
NT ,DILLINYA,0852,Lingiari,"", 
NT ,DIXIE STN,0852,Lingiari,"", 
NT ,DJARRUNG,0852,Lingiari,"", 
NT ,DJAWA,0852,Lingiari,"",JOWAR
NT ,DJEMBERE,0852,Lingiari,"",JILKMINGGAN
NT ,DOOJUM,0852,Lingiari,"", 
NT ,DORISVALE STN,0852,Lingiari,"", 
NT ,DRY RIVER STN,0852,Lingiari,"", 
NT ,DUCK CREEK,0852,Lingiari,"",JILKMINGGAN
NT ,DUCK PONDS,0852,Lingiari,"", 
NT ,DUNGOWAN STN,0852,Lingiari,"", 
NT ,DUNMARRA WAYSIDE INN,0852,Lingiari,"", 
NT ,EDITH,0852,Lingiari,"", 
NT ,EDITH RIVER,0852,Lingiari,"", 
NT ,EDITH SPRINGS STN,0852,Lingiari,"", 
NT ,EL RANCHO,0852,Lingiari,"", 
NT ,ELSEY,0852,Lingiari,"", 
NT ,ELSEY STN,0852,Lingiari,"", 
NT ,EMU SPRINGS,0852,Lingiari,"",BARRAPUNTA
NT ,EVA VALLEY STN,0852,Lingiari,"",MANYALLALUK
NT ,FITZROY STN,0852,Lingiari,"", 
NT ,FLICKS HOLE,0852,Lingiari,"", 
NT ,FLORINA,0852,Lingiari,"", 
NT ,FLORINA STN,0852,Lingiari,"", 
NT ,FLYING FOX STN,0852,Lingiari,"", 
NT ,FORREST HILL STN,0852,Lingiari,"", 
NT ,GILNOCKIE STN,0852,Lingiari,"", 
NT ,GILWI,0852,Lingiari,"", 
NT ,GOONDBUROON,0852,Lingiari,"",MOLE HILL
NT ,GOONDOOLOO STN,0852,Lingiari,"", 
NT ,GORPULYUL,0852,Lingiari,"", 
NT ,GORRIE STN,0852,Lingiari,"", 
NT ,GRANITE CREEK STN,0852,Lingiari,"", 
NT ,GREGORY NATIONAL PARK,0852,Lingiari,"", 
NT ,GULARDI,0852,Lingiari,"", 
NT ,GULIN GULIN,0852,Lingiari,"",BULMAN
NT ,HAYFIELD SHENANDOAH STN,0852,Lingiari,"", 
NT ,HAYFIELD STN,0852,Lingiari,"",HAYFIELD SHENANDOAH STN
NT ,HELEN SPRINGS STN,0852,Lingiari,"", 
NT ,HIDDEN VALLEY STN,0852,Lingiari,"", 
NT ,HODGSON DOWNS STN,0852,Lingiari,"",MINYERRI
NT ,HODGSON RIVER STN,0852,Lingiari,"", 
NT ,HOOKER CREEK,0852,Lingiari,"",LAJAMANU
NT ,HUMBERT RIVER STN,0852,Lingiari,"", 
NT ,INNESVALE STN,0852,Lingiari,"",MENNGEN
NT ,INVERWAY STN,0852,Lingiari,"", 
NT ,JILKMINGGAN,0852,Lingiari,"", 
NT ,JIRRNGOW,0852,Lingiari,"",BAMBOO SPRINGS
NT ,JIWARANPA,0852,Lingiari,"", 
NT ,JOMET,0852,Lingiari,"", 
NT ,JOWAR,0852,Lingiari,"", 
NT ,KALALA STN,0852,Lingiari,"", 
NT ,KALKARINDJI,0852,Lingiari,"", 
NT ,KALUMBULANI,0852,Lingiari,"", 
NT ,KATHERINE GORGE,0852,Lingiari,"",NITMILUK
NT ,KEEP RIVER,0852,Lingiari,"", 
NT ,KEWULYI,0852,Lingiari,"",ROPER VALLEY STN
NT ,KIDMAN SPRINGS,0852,Lingiari,"", 
NT ,KILDURK STN,0852,Lingiari,"",AMANBIDJI
NT ,KILLARNEY STN,0852,Lingiari,"", 
NT ,KING RIVER STN,0852,Lingiari,"", 
NT ,KING VALLEY STN,0852,Lingiari,"", 
NT ,KIRKIMBIE STN,0852,Lingiari,"", 
NT ,KNEEBONE,0852,Lingiari,"",MURRNBURRNUM
NT ,KUMBIDGEE STN,0852,Lingiari,"", 
NT ,LAJAMANU,0852,Lingiari,"", 
NT ,LAKE KATHERINE,0852,Lingiari,"", 
NT ,LAKEFIELD STN,0852,Lingiari,"", 
NT ,LARRIMAH,0852,Lingiari,"", 
NT ,LARRIZONA STN,0852,Lingiari,"", 
NT ,LARRPAYANJI,0852,Lingiari,"", 
NT ,LEGUNE STN,0852,Lingiari,"", 
NT ,LEILA CREEK STN,0852,Lingiari,"", 
NT ,LIKU,0852,Lingiari,"", 
NT ,LIMBUNYA STN,0852,Lingiari,"", 
NT ,LINE CREEK,0852,Lingiari,"", 
NT ,LINGARA,0852,Lingiari,"", 
NT ,LONESOME DOVE STN,0852,Lingiari,"", 
NT ,LUL-TJU,0852,Lingiari,"", 
NT ,MAINORU STN,0852,Lingiari,"", 
NT ,MAMADI,0852,Lingiari,"",INVERWAY STN
NT ,MANBULLOO,0852,Lingiari,"", 
NT ,MANBULLOO STN,0852,Lingiari,"", 
NT ,MANYALLALUK,0852,Lingiari,"", 
NT ,MARANBOY,0852,Lingiari,"", 
NT ,MARGARET DOWNS STN,0852,Lingiari,"", 
NT ,MARINIRI,0852,Lingiari,"", 
NT ,MARRALUM,0852,Lingiari,"", 
NT ,MARRAYA,0852,Lingiari,"", 
NT ,MARYFIELD STN,0852,Lingiari,"", 
NT ,MATARANKA,0852,Lingiari,"", 
NT ,MATARANKA LONG GRASS CAMP,0852,Lingiari,"",MATARANKA TOWN CAMP
NT ,MATARANKA STN,0852,Lingiari,"", 
NT ,MATARANKA TOWN CAMP,0852,Lingiari,"", 
NT ,MATARANKA TRANSIENT CAMP,0852,Lingiari,"",MATARANKA TOWN CAMP
NT ,MATHISON STN,0852,Lingiari,"", 
NT ,MCARTHUR RIVER STN,0852,Lingiari,"", 
NT ,MCDONALDS YARD,0852,Lingiari,"", 
NT ,MENNGEN,0852,Lingiari,"", 
NT ,MIDDLE CREEK STN,0852,Lingiari,"", 
NT ,MINIYERI,0852,Lingiari,"",MINYERRI
NT ,MINYERRI,0852,Lingiari,"", 
NT ,MIRRIDI,0852,Lingiari,"", 
NT ,MIRRIRINYUNGU,0852,Lingiari,"",DUCK PONDS
NT ,MISTAKE CREEK STN,0852,Lingiari,"", 
NT ,MIWUL,0852,Lingiari,"", 
NT ,MOBARN,0852,Lingiari,"", 
NT ,MOLE HILL,0852,Lingiari,"", 
NT ,MOMOB,0852,Lingiari,"", 
NT ,MONTEJINNI STN,0852,Lingiari,"", 
NT ,MOROAK STN,0852,Lingiari,"", 
NT ,MOUNTAIN VALLEY STN,0852,Lingiari,"", 
NT ,MT CATT,0852,Lingiari,"", 
NT ,MT JEAN,0852,Lingiari,"", 
NT ,MT MAIYO,0852,Lingiari,"", 
NT ,MT MCMINN STN,0852,Lingiari,"", 
NT ,MT SANFORD,0852,Lingiari,"", 
NT ,MULGGAN,0852,Lingiari,"", 
NT ,MUMPUMAMPU,0852,Lingiari,"", 
NT ,MUNGURRUPA,0852,Lingiari,"", 
NT ,MURRNBURRNUM,0852,Lingiari,"", 
NT ,MURRUNING,0852,Lingiari,"",MURUNING
NT ,MURUNING,0852,Lingiari,"", 
NT ,MYATT,0852,Lingiari,"", 
NT ,NAMALIWIRRI,0852,Lingiari,"",NUMMERLOORI
NT ,NAMALURI,0852,Lingiari,"",NUMMERLOORI
NT ,NAMUL-NAMUL STN,0852,Lingiari,"", 
NT ,NATHAN RIVER STN,0852,Lingiari,"", 
NT ,NENEN STN,0852,Lingiari,"", 
NT ,NEWRY STN,0852,Lingiari,"", 
NT ,NGARNKA,0852,Lingiari,"", 
NT ,NGILIPITJI,0852,Lingiari,"", 
NT ,NGUKURR,0852,Lingiari,"", 
NT ,NGUNTHAK,0852,Lingiari,"", 
NT ,NITMILUK,0852,Lingiari,"", 
NT ,NULAWAN,0852,Lingiari,"", 
NT ,NUMMERLOORI,0852,Lingiari,"", 
NT ,NUTWOOD DOWNS STN,0852,Lingiari,"", 
NT ,OLD TOP SPRINGS,0852,Lingiari,"",YINGUWUNARRI
NT ,PARNTA,0852,Lingiari,"", 
NT ,PARRULYU,0852,Lingiari,"", 
NT ,PHOSPHATE HILL,0852,Lingiari,"", 
NT ,PICININNY BORE,0852,Lingiari,"", 
NT ,PIGEON HOLE,0852,Lingiari,"", 
NT ,PIGEON HOLE STN,0852,Lingiari,"", 
NT ,PINJA,0852,Lingiari,"", 
NT ,POLICE LAGOON,0852,Lingiari,"",WANDANGULA
NT ,POLICEMANS HOLE,0852,Lingiari,"", 
NT ,PROVIDENCE STN,0852,Lingiari,"", 
NT ,RITTARANGU,0852,Lingiari,"", 
NT ,RIVEREN STN,0852,Lingiari,"", 
NT ,ROCKHOLE,0852,Lingiari,"", 
NT ,ROPER BAR,0852,Lingiari,"", 
NT ,ROPER RIVER,0852,Lingiari,"",NGUKURR
NT ,ROPER VALLEY STN,0852,Lingiari,"", 
NT ,ROSEWOOD STN,0852,Lingiari,"", 
NT ,RUBY SPRINGS,0852,Lingiari,"",MURRNBURRNUM
NT ,SCOTT CREEK STN,0852,Lingiari,"", 
NT ,SNAKE LAGOON,0852,Lingiari,"", 
NT ,SPIRIT HILL STN,0852,Lingiari,"", 
NT ,STAPLETON STN,0852,Lingiari,"", 
NT ,STRANGWAYS STN,0852,Lingiari,"", 
NT ,STYLO STN,0852,Lingiari,"", 
NT ,SUNDAY CREEK STN,0852,Lingiari,"", 
NT ,TAARLYWARRI,0852,Lingiari,"", 
NT ,TANUMBIRINI STN,0852,Lingiari,"", 
NT ,TARLEE STN,0852,Lingiari,"", 
NT ,TIMBER CREEK,0852,Lingiari,"", 
NT ,TOP SPRINGS,0852,Lingiari,"", 
NT ,TURKEY LAGOON,0852,Lingiari,"", 
NT ,TWO RIVERS STN,0852,Lingiari,"", 
NT ,URALLA,0852,Lingiari,"", 
NT ,URAPUNGA,0852,Lingiari,"",RITTARANGU
NT ,VENN,0852,Lingiari,"", 
NT ,VERMELHA STN,0852,Lingiari,"", 
NT ,VICTORIA RIVER DOWNS STN,0852,Lingiari,"", 
NT ,VICTORIA RIVER ROADHOUSE,0852,Lingiari,"", 
NT ,WALDARR,0852,Lingiari,"", 
NT ,WALKER RIVER,0852,Lingiari,"", 
NT ,WALLAMUNGA STN,0852,Lingiari,"", 
NT ,WANMARRI,0852,Lingiari,"", 
NT ,WATERLOO STN,0852,Lingiari,"", 
NT ,WATTIE CREEK,0852,Lingiari,"",DAGURAGU
NT ,WAVE HILL,0852,Lingiari,"", 
NT ,WAVE HILL STN,0852,Lingiari,"", 
NT ,WEEMOL,0852,Lingiari,"", 
NT ,WERENBUN,0852,Lingiari,"", 
NT ,WESTERN CREEK STN,0852,Lingiari,"", 
NT ,WILLEROO STN,0852,Lingiari,"", 
NT ,WOMBUNGI STN,0852,Lingiari,"", 
NT ,WONGALARA STN,0852,Lingiari,"", 
NT ,WUGULARR,0852,Lingiari,"",BESWICK
NT ,WULABURRI,0852,Lingiari,"", 
NT ,WUMAJBARR,0852,Lingiari,"", 
NT ,WUMARRDJBARR,0852,Lingiari,"", 
NT ,WUMIRDIN,0852,Lingiari,"", 
NT ,WUNDU,0852,Lingiari,"", 
NT ,WUYAGIBA,0852,Lingiari,"", 
NT ,WYWORRIE STN,0852,Lingiari,"", 
NT ,YARRALIN,0852,Lingiari,"", 
NT ,YINGUWUNARRI,0852,Lingiari,"", 
NT ,TINDAL,0853,Lingiari,"", 
NT ,BABUNGI,0854,Lingiari,"", 
NT ,BAUHINIA DOWNS,0854,Lingiari,"", 
NT ,BILLENGARRAH STN,0854,Lingiari,"", 
NT ,BING BONG STN,0854,Lingiari,"", 
NT ,BONE LAGOON,0854,Lingiari,"",WADA WARRA
NT ,BORROLOOLA,0854,Lingiari,"", 
NT ,BOWEN LAGOON,0854,Lingiari,"",WADA WARRA
NT ,BUJAN,0854,Lingiari,"", 
NT ,CAMPBELL SPRING,0854,Lingiari,"",MUNYALINI
NT ,COW LAGOON,0854,Lingiari,"", 
NT ,DEVIL SPRING,0854,Lingiari,"",GOOLMINYINI
NT ,DOOLGARINA,0854,Lingiari,"",WEARYAN RIVER
NT ,GARAWA 1,0854,Lingiari,"", 
NT ,GARAWA 2,0854,Lingiari,"", 
NT ,GARAWA 3,0854,Lingiari,"", 
NT ,GARRINJINNY,0854,Lingiari,"", 
NT ,GOOLMINYINI,0854,Lingiari,"", 
NT ,GREENBANK STN,0854,Lingiari,"", 
NT ,IJARRA,0854,Lingiari,"", 
NT ,JIMILAYA,0854,Lingiari,"", 
NT ,KANGAROO ISLAND,0854,Lingiari,"", 
NT ,KING ASH BAY,0854,Lingiari,"", 
NT ,LIMMEN BIGHT,0854,Lingiari,"", 
NT ,LORELLA SPRING STN,0854,Lingiari,"", 
NT ,MANANGOORA,0854,Lingiari,"", 
NT ,MARA,0854,Lingiari,"", 
NT ,MARIA LAGOON,0854,Lingiari,"", 
NT ,MCARTHUR RIVER MINE,0854,Lingiari,"", 
NT ,MILIBUTHURRA,0854,Lingiari,"", 
NT ,MIMINA,0854,Lingiari,"", 
NT ,MOOLOOWA,0854,Lingiari,"", 
NT ,MUNYALINI,0854,Lingiari,"", 
NT ,NORTH ISLAND,0854,Lingiari,"", 
NT ,NUMULTJA OUTSTATION,0854,Lingiari,"",MARIA LAGOON
NT ,RELIEF CREEK YARD,0854,Lingiari,"", 
NT ,ROBINSON RIVER,0854,Lingiari,"", 
NT ,RYANS BEND,0854,Lingiari,"",TJOUNGOURI
NT ,SANDRIDGE,0854,Lingiari,"", 
NT ,SEVEN EMU,0854,Lingiari,"", 
NT ,SOUTH WEST ISLAND,0854,Lingiari,"", 
NT ,SPRING CREEK STN,0854,Lingiari,"", 
NT ,TARRINJINYI,0854,Lingiari,"",GARRINJINNY
NT ,TJOUNGOURI,0854,Lingiari,"", 
NT ,TWO DOLLAR CREEK,0854,Lingiari,"", 
NT ,UGUIE,0854,Lingiari,"", 
NT ,VANDERLIN ISLAND,0854,Lingiari,"", 
NT ,WADA WADALLA,0854,Lingiari,"", 
NT ,WADA WARRA,0854,Lingiari,"", 
NT ,WALLACES OUTSTATION,0854,Lingiari,"",MANANGOORA
NT ,WANDANGULA,0854,Lingiari,"", 
NT ,WEARYAN RIVER,0854,Lingiari,"", 
NT ,WOLLOGORANG,0854,Lingiari,"", 
NT ,WONMURRI,0854,Lingiari,"",MANANGOORA
NT ,WUNDIGALLA,0854,Lingiari,"", 
NT ,WURLBU,0854,Lingiari,"", 
NT ,YAMEERI,0854,Lingiari,"",KANGAROO ISLAND
NT ,YANGULINYINA,0854,Lingiari,"", 
NT ,YANYULA,0854,Lingiari,"", 
NT ,BLUEBERRY HILL,0860,Lingiari,"",MUNJI-MARLA
NT ,BURUDU,0860,Lingiari,"", 
NT ,CORELLA CREEK,0860,Lingiari,"", 
NT ,DUMP CAMP,0860,Lingiari,"",MARLA MARLA
NT ,EAST SIDE CAMP,0860,Lingiari,"",KARGARU
NT ,GOOSE RIVER,0860,Lingiari,"",KURRAYA
NT ,GULUNGURU,0860,Lingiari,"", 
NT ,ILUWURRU,0860,Lingiari,"", 
NT ,IMPERRENTH,0860,Lingiari,"", 
NT ,KAITEJ,0860,Lingiari,"",MARLA MARLA
NT ,KARGARU,0860,Lingiari,"", 
NT ,KARLIWAMPA,0860,Lingiari,"",MARLA MARLA
NT ,KURRAYA,0860,Lingiari,"", 
NT ,LUMIN CHRISTIE,0860,Lingiari,"",MARLA MARLA
NT ,MARLA MARLA,0860,Lingiari,"", 
NT ,MULGA CAMP,0860,Lingiari,"",NGALPA NGALPA
NT ,MUNJI-MARLA,0860,Lingiari,"", 
NT ,NAPAGUNPA,0860,Lingiari,"", 
NT ,NGALPA NGALPA,0860,Lingiari,"", 
NT ,NGAPPAMILARNU,0860,Lingiari,"", 
NT ,NGURRARA,0860,Lingiari,"", 
NT ,NICHOLSON RIVER,0860,Lingiari,"",WANGALINJI
NT ,NURADIDGEE,0860,Lingiari,"", 
NT ,NYINKKANYUNU,0860,Lingiari,"",VILLAGE CAMP
NT ,SORRY CAMP,0860,Lingiari,"",VILLAGE CAMP
NT ,TENNANT CREEK,0860,Lingiari,"", 
NT ,TENNANT CREEK TOWN CAMP,0860,Lingiari,"",KARGARU
NT ,TINGKARLI,0860,Lingiari,"",TINKARLI
NT ,TINKARLI,0860,Lingiari,"", 
NT ,VILLAGE CAMP,0860,Lingiari,"", 
NT ,WARTILPUNGARA,0860,Lingiari,"",KARGARU
NT ,WIITIN,0860,Lingiari,"", 
NT ,WUPPA,0860,Lingiari,"", 
NT ,ADDER STN,0862,Lingiari,"", 
NT ,ALEXANDRIA STN,0862,Lingiari,"", 
NT ,ALINJIRRI WARNKKAR,0862,Lingiari,"",LIKKAPARTA
NT ,ALROY DOWNS STN,0862,Lingiari,"", 
NT ,ANILTJIY,0862,Lingiari,"",ATNELTYEY
NT ,ANTHONY LAGOON STN,0862,Lingiari,"", 
NT ,ARRAWAJIN,0862,Lingiari,"", 
NT ,ARRUWURRU STN,0862,Lingiari,"", 
NT ,ATNELTYEY,0862,Lingiari,"", 
NT ,AUSTRAL DOWNS STN,0862,Lingiari,"", 
NT ,AVON DOWNS STN,0862,Lingiari,"", 
NT ,BAJAMINYI,0862,Lingiari,"", 
NT ,BANKA BANKA STN,0862,Lingiari,"", 
NT ,BARAMINGI,0862,Lingiari,"",BAJAMINYI
NT ,BARKLY HOMESTEAD,0862,Lingiari,"", 
NT ,BEETALOO STN,0862,Lingiari,"", 
NT ,BENMARRA STN,0862,Lingiari,"", 
NT ,BLUE BUSH,0862,Lingiari,"", 
NT ,BOOTU CREEK MINE,0862,Lingiari,"", 
NT ,BOUNDARY BORE,0862,Lingiari,"",ATNELTYEY
NT ,BRUNCHILLY STN,0862,Lingiari,"", 
NT ,BRUNETTE DOWNS STN,0862,Lingiari,"", 
NT ,BURRUMBURRU,0862,Lingiari,"", 
NT ,CALVERT HILLS STN,0862,Lingiari,"", 
NT ,CONNELLS LAGOON,0862,Lingiari,"", 
NT ,CRESSWELL DOWNS STN,0862,Lingiari,"", 
NT ,CROW DOWNS,0862,Lingiari,"",HINGSTONS PLACE
NT ,DALMORE DOWNS STN,0862,Lingiari,"", 
NT ,DRY CREEK,0862,Lingiari,"",BURRUMBURRU
NT ,EAST RANKEN STN,0862,Lingiari,"", 
NT ,ELLIOTT,0862,Lingiari,"", 
NT ,ELLIOTT NORTH CAMP,0862,Lingiari,"", 
NT ,ELLIOTT SOUTH CAMP,0862,Lingiari,"", 
NT ,EPENARRA,0862,Lingiari,"",WUTUNUGURRA
NT ,EPENARRA STN,0862,Lingiari,"", 
NT ,EVA DOWNS STN,0862,Lingiari,"", 
NT ,FISH RIVER,0862,Lingiari,"",BAJAMINYI
NT ,GALLIPOLI STN,0862,Lingiari,"", 
NT ,GECKO MINE,0862,Lingiari,"", 
NT ,GEORGINA DOWNS STN,0862,Lingiari,"", 
NT ,GUMULUJI,0862,Lingiari,"", 
NT ,GURUNGU,0862,Lingiari,"",ELLIOTT NORTH CAMP
NT ,HATCHES CREEK,0862,Lingiari,"", 
NT ,HINGSTONS PLACE,0862,Lingiari,"", 
NT ,JANGIRULU,0862,Lingiari,"", 
NT ,JILUNDARINA,0862,Lingiari,"", 
NT ,JINGALOO,0862,Lingiari,"", 
NT ,JUNGALINA,0862,Lingiari,"",WOLLOGORANG
NT ,KALINJARRI,0862,Lingiari,"", 
NT ,KALPITAPTA,0862,Lingiari,"", 
NT ,KALUMPURLPA,0862,Lingiari,"", 
NT ,KARLINJARINGI,0862,Lingiari,"",KALINJARRI
NT ,KIANA,0862,Lingiari,"", 
NT ,KUMUNU,0862,Lingiari,"", 
NT ,KURINELLI,0862,Lingiari,"", 
NT ,KURNTAPURRA,0862,Lingiari,"", 
NT ,KURRAJONG BORE,0862,Lingiari,"",INKWELAYE
NT ,KURUNDI STN,0862,Lingiari,"", 
NT ,LIJA MUKUMPARLA,0862,Lingiari,"", 
NT ,LIKKAPARTA,0862,Lingiari,"", 
NT ,MALLAPUNYAH SPRINGS STN,0862,Lingiari,"", 
NT ,MARLINJA,0862,Lingiari,"", 
NT ,MITTIEBAH STN,0862,Lingiari,"", 
NT ,MT DRUMMOND STN,0862,Lingiari,"", 
NT ,MUCKATY,0862,Lingiari,"", 
NT ,MUNGABROOM STN,0862,Lingiari,"", 
NT ,MUNGALAWURRU,0862,Lingiari,"", 
NT ,MURPHYS PLACE,0862,Lingiari,"",NGUYARRAMINI
NT ,MURRANJI STN,0862,Lingiari,"", 
NT ,MURTULKI,0862,Lingiari,"", 
NT ,MURUNMURULA,0862,Lingiari,"", 
NT ,NAMERINNI,0862,Lingiari,"", 
NT ,NEWCASTLE WATERS,0862,Lingiari,"", 
NT ,NEWCASTLE WATERS STN,0862,Lingiari,"", 
NT ,NGURAMINYI,0862,Lingiari,"",NGUYARRAMINI
NT ,NGURRAYAMINI,0862,Lingiari,"",NGUYARRAMINI
NT ,NGUYARRAMINI,0862,Lingiari,"", 
NT ,NOBLES NOB MINE,0862,Lingiari,"", 
NT ,NUDGUBURRA,0862,Lingiari,"", 
NT ,O T DOWNS STN,0862,Lingiari,"", 
NT ,PAKULKI,0862,Lingiari,"", 
NT ,PANJIRRIJI,0862,Lingiari,"", 
NT ,PAWARINJI,0862,Lingiari,"", 
NT ,PEKO MINE,0862,Lingiari,"", 
NT ,PHILLIP CREEK STN,0862,Lingiari,"", 
NT ,PINGALA,0862,Lingiari,"", 
NT ,PINGALA STN,0862,Lingiari,"",PINGALA
NT ,POWELL CREEK STN,0862,Lingiari,"", 
NT ,PUAWUA,0862,Lingiari,"", 
NT ,PUNGALINA WILDLIFE SANT,0862,Lingiari,"", 
NT ,PUNJARRIJI,0862,Lingiari,"", 
NT ,PURRUKUWURRU,0862,Lingiari,"", 
NT ,RED BANK COPPER MINE,0862,Lingiari,"", 
NT ,RENNER SPRINGS,0862,Lingiari,"", 
NT ,ROCKHAMPTON DOWNS STN,0862,Lingiari,"", 
NT ,SEIGAL CREEK,0862,Lingiari,"",JILUNDARINA
NT ,SOUDAN STN,0862,Lingiari,"", 
NT ,SPEAR CREEK,0862,Lingiari,"", 
NT ,TANDYIDGEE STN,0862,Lingiari,"", 
NT ,TENNANT CREEK STN,0862,Lingiari,"", 
NT ,THREEWAYS,0862,Lingiari,"", 
NT ,UCHARONIDGE STN,0862,Lingiari,"", 
NT ,WALHALLOW STN,0862,Lingiari,"", 
NT ,WALLIS CREEK,0862,Lingiari,"",GUMULUJI
NT ,WANGALINJI,0862,Lingiari,"", 
NT ,WARREGO,0862,Lingiari,"", 
NT ,WAUCHOPE,0862,Lingiari,"", 
NT ,WEST RANKEN STN,0862,Lingiari,"", 
NT ,WILYUKU,0862,Lingiari,"",ELLIOTT SOUTH CAMP
NT ,WOGYALA,0862,Lingiari,"", 
NT ,WOLLOGORANG STN,0862,Lingiari,"", 
NT ,WUNARA,0862,Lingiari,"", 
NT ,WYCLIFFE WELL,0862,Lingiari,"", 
NT ,ABBOTS CAMP,0870,Lingiari,"",MPWETYERRE
NT ,AKNGWERTNARRE,0870,Lingiari,"", 
NT ,ALICE SPRINGS,0870,Lingiari,"", 
NT ,ANTHEPE,0870,Lingiari,"", 
NT ,APER-ALWERRKNGE,0870,Lingiari,"", 
NT ,ARALUEN,0870,Lingiari,"", 
NT ,ARMITJIRA CAMP,0870,Lingiari,"",HOPPYS CAMP
